Date,Open,High,Low,Close,Vol30,RegimeFlag,EVT_DotCom_Crisis,EVT_Spain_Credit_Boom,EVT_Euro_Sovereign_Crisis,EVT_Post_Crisis_Recovery,EVT_Brexit_2016,EVT_LateCycle_Weakness,EVT_COVID_Pandemic,EVT_Reopening_Recovery,EVT_Ukraine_War,EVT_ECB_Rate_Hike_Cycle,EVT_Profits_Buybacks_Consolidation,MACRO_ECB_Deposit_Rate,MACRO_Inflation_HICP_EA,MACRO_IBEX35,Dividends,Adj Close,MA_10,MA_50,MA_ratio,ROC_10,Close_lag1,Close_lag3,Close_lag5,Vol30_lag5,RegimeFlag_lag5,MACRO_ECB_Deposit_Rate_lag1,MACRO_Inflation_HICP_EA_lag1,MACRO_IBEX35_lag1,MACRO_IBEX35_lag2
2000-03-31,9.745540618896484,9.82343578338623,9.719575881958008,9.719575881958008,1.3264254540559344,0,1,0,0,0,0,0,0,0,0,0,0,2.5,2.0,11935.0,0,2.6793019356929784,9.968840217590332,9.44538537979126,0.05541910856480481,-5.311978008572893,9.832091331481934,10.057121276855469,9.979226112365724,1.7929312942182984,0.0,2.491935483870968,1.9967741935483871,11833.400390625,12088.599609375
2000-04-03,9.719575881958008,9.84074592590332,9.633026123046877,9.736886024475098,1.2906320687304471,0,1,0,0,0,0,0,0,0,0,0,0,2.525,1.97,11686.400390625,0,2.6840734801811403,9.916910076141358,9.465291900634766,0.04771307427680127,-5.0632987899269395,9.719575881958008,9.961915969848633,9.884020805358888,1.6146708589473011,0.0,2.5,2.0,11935.0,11833.400390625
2000-04-04,9.771506309509276,10.03981113433838,9.762850761413574,9.84074592590332,1.273100210777352,0,1,0,0,0,0,0,0,0,0,0,0,2.533333333333333,1.96,11584.2001953125,0,2.712704463845897,9.888348579406738,9.487275619506836,0.042274829570172257,-2.8205094639337736,9.736886024475098,9.832091331481934,10.057121276855469,1.6181239886970922,0.0,2.525,1.97,11686.400390625,11935.0
2000-04-05,9.85805606842041,9.953261375427246,9.57244110107422,9.67630100250244,1.2547606148096366,0,1,0,0,0,0,0,0,0,0,0,0,2.5416666666666665,1.95,11374.599609375,0,2.6673725839766345,9.853728580474854,9.501469841003418,0.03707413119928771,-3.454227538628918,9.84074592590332,9.719575881958008,9.961915969848633,1.3699839378227612,0.0,2.533333333333333,1.96,11584.2001953125,11686.400390625
2000-04-06,9.693611145019531,9.693611145019531,9.39068603515625,9.399340629577637,1.2670278303934717,0,1,0,0,0,0,0,0,0,0,0,0,2.55,1.94,11607.900390625,0,2.5910254196863503,9.808722496032715,9.509605560302735,0.03145418953848367,-4.56942328535882,9.67630100250244,9.736886024475098,9.832091331481934,1.3943023522275202,0.0,2.5416666666666665,1.95,11374.599609375,11584.2001953125
2000-04-07,9.511856079101562,9.615715980529783,9.451271057128906,9.589751243591309,1.3144238967209858,0,1,0,0,0,0,0,0,0,0,0,0,2.558333333333333,1.93,11790.599609375,0,2.643514125791917,9.769775009155273,9.527088680267333,0.025473293787072304,-3.9028564378534303,9.399340629577637,9.84074592590332,9.719575881958008,1.3264254540559344,0.0,2.55,1.94,11607.900390625,11374.599609375
2000-04-10,9.615715980529783,9.771506309509276,9.50320053100586,9.762850761413574,1.3458975965911764,0,1,0,0,0,0,0,0,0,0,0,0,2.583333333333333,1.9,11768.7001953125,0,2.691230306417445,9.757658004760742,9.548033790588379,0.02195469965544028,-1.225918543995963,9.589751243591309,9.67630100250244,9.736886024475098,1.2906320687304471,0.0,2.558333333333333,1.93,11790.599609375,11607.900390625
2000-04-11,9.607061386108398,9.771506309509276,9.607061386108398,9.615715980529783,1.372547866665836,0,1,0,0,0,0,0,0,0,0,0,0,2.591666666666667,1.89,11515.2998046875,0,2.650672178268068,9.713517475128175,9.563959007263184,0.01563771527579849,-4.388982534609531,9.762850761413574,9.399340629577637,9.84074592590332,1.273100210777352,0.0,2.583333333333333,1.9,11768.7001953125,11790.599609375
2000-04-12,9.771506309509276,9.832091331481934,9.589751243591309,9.702265739440918,1.3798108668263327,0,1,0,0,0,0,0,0,0,0,0,0,2.6,1.88,11542.099609375,0,2.6745291649649703,9.687552452087402,9.58161521911621,0.011056302152463449,-2.606428634748459,9.615715980529783,9.589751243591309,9.67630100250244,1.2547606148096366,0.0,2.591666666666667,1.89,11515.2998046875,11768.7001953125
2000-04-13,9.684955596923828,9.979226112365724,9.667646408081056,9.935951232910156,1.4186467765934798,0,1,0,0,0,0,0,0,0,0,0,0,2.6083333333333334,1.87,11647.2001953125,0,2.7389477132828186,9.697938442230225,9.601521739959717,0.010041814712478336,1.0563358081883134,9.702265739440918,9.762850761413574,9.399340629577637,1.2670278303934717,0.0,2.6,1.88,11542.099609375,11515.2998046875
2000-04-14,9.909985542297363,10.03981113433838,9.667646408081056,9.780160903930664,1.4381225888182676,0,1,0,0,0,0,0,0,0,0,0,0,2.6166666666666667,1.86,11363.900390625,0,2.696003077145453,9.703996944427491,9.616754550933837,0.009071916417496828,0.623329893283886,9.935951232910156,9.615715980529783,9.589751243591309,1.3144238967209858,0.0,2.6083333333333334,1.87,11647.2001953125,11542.099609375
2000-04-17,9.433960914611816,9.67630100250244,9.286826133728027,9.633026123046877,1.4660851390051497,0,1,0,0,0,0,0,0,0,0,0,0,2.6416666666666666,1.83,11217.2998046875,0,2.6554427417643534,9.693610954284669,9.623505458831787,0.007284819004133691,-1.066664446591592,9.780160903930664,9.702265739440918,9.762850761413574,1.3458975965911764,0.0,2.6166666666666667,1.86,11363.900390625,11647.2001953125
2000-04-18,9.693611145019531,9.745540618896484,9.40799617767334,9.555130958557127,1.4729298094198169,0,1,0,0,0,0,0,0,0,0,0,0,2.65,1.82,11261.5,0,2.633969565327777,9.66504945755005,9.625582656860352,0.004100198616191708,-2.9023711159372856,9.633026123046877,9.935951232910156,9.615715980529783,1.372547866665836,0.0,2.6416666666666666,1.83,11217.2998046875,11363.900390625
2000-04-19,9.607061386108398,9.624370574951172,9.44261646270752,9.44261646270752,1.4825856766837042,0,1,0,0,0,0,0,0,0,0,0,0,2.658333333333333,1.81,11339.7998046875,0,2.602954526154724,9.641681003570557,9.628871593475342,0.0013303126924961717,-2.415019331607049,9.555130958557127,9.780160903930664,9.702265739440918,1.3798108668263327,0.0,2.65,1.82,11261.5,11217.2998046875
2000-04-20,9.494545936584473,9.771506309509276,9.433960914611816,9.719575881958008,1.5719326853147,0,1,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,1.8,11502.0,0,2.6793019356929784,9.673704528808594,9.64150791168213,0.003339375689092483,3.4069969905406117,9.44261646270752,9.633026123046877,9.935951232910156,1.4186467765934798,0.0,2.658333333333333,1.81,11339.7998046875,11261.5
2000-04-21,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,1.5848629848367115,0,1,0,0,0,0,0,0,0,0,0,0,2.675,1.79,11486.7,0,2.631585264571512,9.669377040863036,9.660548934936523,0.0009138306721461209,-0.4512617518049433,9.719575881958008,9.555130958557127,9.780160903930664,1.4381225888182676,0.0,2.6666666666666665,1.8,11502.0,11339.7998046875
2000-04-24,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,1.584842984327001,0,1,0,0,0,0,0,0,0,0,0,0,2.7,1.76,11440.8,0,2.631585264571512,9.647739601135253,9.67128116607666,-0.002434172322895778,-2.216303440108136,9.546476364135742,9.44261646270752,9.633026123046877,1.4660851390051497,0.0,2.675,1.79,11486.7,11502.0
2000-04-25,9.633026123046877,9.866710662841797,9.563785552978516,9.84074592590332,1.6750203385162463,0,1,0,0,0,0,0,0,0,0,0,0,2.708333333333333,1.75,11425.5,0,2.712704463845897,9.670242595672608,9.684956092834472,-0.0015192115504529813,2.3402307829098135,9.546476364135742,9.719575881958008,9.555130958557127,1.4729298094198169,0.0,2.7,1.76,11440.8,11486.7
2000-04-26,9.944605827331545,9.996536254882812,9.788816452026367,9.909985542297363,1.6736427596850325,0,1,0,0,0,0,0,0,0,0,0,0,2.716666666666667,1.74,11481.5,0,2.731790641798545,9.691014575958253,9.690841484069825,1.7861388891038388e-05,2.1409411825532576,9.84074592590332,9.546476364135742,9.44261646270752,1.4825856766837042,0.0,2.708333333333333,1.75,11425.5,11440.8
2000-04-27,9.909985542297363,9.909985542297363,9.581095695495604,9.667646408081056,1.703329210239374,0,1,0,0,0,0,0,0,0,0,0,0,2.725,1.73,11273.0,0,2.6649865664845844,9.664184093475342,9.692053184509277,-0.0028754579141681003,-2.7003436162248096,9.909985542297363,9.546476364135742,9.719575881958008,1.5719326853147,0.0,2.716666666666667,1.74,11481.5,11425.5
2000-04-28,9.736886024475098,9.953261375427246,9.67630100250244,9.927295684814451,1.7130868737133629,0,1,0,0,0,0,0,0,0,0,0,0,2.7333333333333334,1.72,11467.900390625,0,2.736560960046861,9.67889757156372,9.703304672241211,-0.0025153390006720233,1.5044208610581533,9.667646408081056,9.84074592590332,9.546476364135742,1.5848629848367115,0.0,2.725,1.73,11273.0,11481.5
2000-05-01,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,1.844046919703652,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.7032258064516128,11767.375244140623,0,2.631585264571512,9.670242595672608,9.703650875091553,-0.0034428566988844445,-0.8984690564065367,9.927295684814451,9.909985542297363,9.546476364135742,1.584842984327001,0.0,2.7333333333333334,1.72,11467.900390625,11273.0
2000-05-02,9.909985542297363,10.117706298828123,9.849401473999023,10.117706298828123,2.151890445453898,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.7064516129032257,11867.2001953125,1,2.803760620335092,9.726500129699707,9.718018188476563,0.0008728056542641749,5.887677968109695,9.546476364135742,9.667646408081056,9.84074592590332,1.6750203385162463,0.0,2.75,1.7032258064516128,11767.375244140623,11467.900390625
2000-05-03,9.961915969848633,10.083086013793944,9.67630100250244,9.693611145019531,2.2787951731977305,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.7096774193548387,11667.900390625,0,2.6862380387570304,9.751599597930909,9.719749183654786,0.0032768761491999143,2.658105232837582,10.117706298828123,9.927295684814451,9.909985542297363,1.6736427596850325,0.0,2.75,1.7064516129032257,11867.2001953125,11767.375244140623
2000-05-04,9.684955596923828,9.935951232910156,9.667646408081056,9.84074592590332,2.2752320269491726,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.7129032258064516,11597.5,1,2.7423149678995165,9.76371660232544,9.729615879058837,0.0035048375691786315,1.2466597865677942,9.693611145019531,9.546476364135742,9.667646408081056,1.703329210239374,0.0,2.75,1.7096774193548387,11667.900390625,11867.2001953125
2000-05-05,9.82343578338623,9.944605827331545,9.650336265563965,9.650336265563965,2.288806345947996,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.7161290322580645,11560.900390625,0,2.689252136298124,9.774102592468262,9.73446268081665,0.004072121179295118,1.0879396487944337,9.84074592590332,10.117706298828123,9.927295684814451,1.7130868737133629,0.0,2.75,1.7129032258064516,11597.5,11667.900390625
2000-05-08,9.667646408081056,9.745540618896484,9.607061386108398,9.71092128753662,2.286350130789413,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.7258064516129032,11304.0,0,2.70613598748763,9.790547084808349,9.741559791564942,0.005028690917220802,1.7225719430748798,9.650336265563965,9.693611145019531,9.546476364135742,1.844046919703652,0.0,2.75,1.7161290322580645,11560.900390625,11597.5
2000-05-09,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,2.2801013881383576,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.729032258064516,11071.7001953125,0,2.660310423456429,9.761120128631593,9.74381010055542,0.0017765153361501973,-2.9903176444479374,9.71092128753662,9.84074592590332,10.117706298828123,2.151890445453898,0.0,2.75,1.7258064516129032,11304.0,11560.900390625
2000-05-10,9.399340629577637,9.477235794067385,9.070449829101562,9.122380256652832,2.4080328284899424,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.732258064516129,10832.2998046875,0,2.542127389097393,9.682359600067139,9.737924690246581,-0.005706050513524241,-7.947592680967186,9.546476364135742,9.650336265563965,9.693611145019531,2.2787951731977305,0.0,2.75,1.729032258064516,11071.7001953125,11304.0
2000-05-11,9.00121021270752,9.33875560760498,8.914660453796387,9.33875560760498,2.446573685353594,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.7354838709677418,11036.2998046875,0,2.6024257715331944,9.64947052001953,9.733424091339112,-0.008625286490319906,-3.401973826857807,9.122380256652832,9.71092128753662,9.84074592590332,2.2752320269491726,0.0,2.75,1.732258064516129,10832.2998046875,11071.7001953125
2000-05-12,9.304136276245115,9.42530632019043,9.122380256652832,9.278169631958008,2.441243441561204,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.738709677419355,11102.599609375,0,2.585541675095719,9.584557914733887,9.729615859985351,-0.014908907745067146,-6.538800429299152,9.33875560760498,9.546476364135742,9.650336265563965,2.288806345947996,0.0,2.75,1.7354838709677418,11036.2998046875,10832.2998046875
2000-05-15,9.295480728149414,9.330101013183594,9.087759971618652,9.191619873046877,2.444893554793316,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.7483870967741937,11009.2998046875,0,2.561422273071806,9.549072265625,9.724769039154053,-0.018066935350511515,-3.7171462805061006,9.278169631958008,9.122380256652832,9.71092128753662,2.286350130789413,0.0,2.75,1.738709677419355,11102.599609375,11036.2998046875
2000-05-16,9.33875560760498,9.416650772094728,9.252204895019531,9.295480728149414,2.446018288446348,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.7516129032258063,11220.7001953125,0,2.590365947897253,9.46684970855713,9.722691841125489,-0.02631391971986463,-8.126600500094995,9.191619873046877,9.33875560760498,9.546476364135742,2.2801013881383576,0.0,2.75,1.7483870967741937,11009.2998046875,11102.599609375
2000-05-17,9.304136276245115,9.321446418762209,8.914660453796387,8.957935333251953,2.5130124001636407,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.7548387096774194,10905.2998046875,0,2.4963013345702554,9.39328212738037,9.71230583190918,-0.03284737013538819,-7.58928536292236,9.295480728149414,9.278169631958008,9.122380256652832,2.4080328284899424,0.0,2.75,1.7516129032258063,11220.7001953125,11009.2998046875
2000-05-18,9.00121021270752,9.148344993591309,8.957935333251953,9.053139686584473,2.472900845990239,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.7580645161290325,10889.599609375,0,2.522831769379075,9.314521503448486,9.702439098358154,-0.03998145115647378,-8.00352173757144,8.957935333251953,9.191619873046877,9.33875560760498,2.446573685353594,0.0,2.75,1.7548387096774194,10905.2998046875,11220.7001953125
2000-05-19,9.044485092163086,9.061795234680176,8.698285102844238,8.880040168762207,2.460901336146488,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.761290322580645,10544.900390625,0,2.4745939463231235,9.237491893768311,9.686340789794922,-0.04633833413124355,-7.982064827631596,9.053139686584473,9.295480728149414,9.278169631958008,2.441243441561204,0.0,2.75,1.7580645161290325,10889.599609375,10905.2998046875
2000-05-22,8.871384620666504,9.01852035522461,8.706939697265625,8.741559982299805,2.4417034514558744,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.770967741935484,10326.2998046875,0,2.436004914118208,9.14055576324463,9.667645969390868,-0.05452104967590676,-9.982176526144137,8.880040168762207,8.957935333251953,9.191619873046877,2.444893554793316,0.0,2.75,1.761290322580645,10544.900390625,10889.599609375
2000-05-23,8.862730026245117,8.888694763183594,8.655010223388672,8.784834861755371,2.4360282021990307,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.7741935483870968,10380.099609375,0,2.448063021018365,9.064391613006592,9.64791254043579,-0.06048157308470392,-7.978247400702843,8.741559982299805,9.053139686584473,9.295480728149414,2.446018288446348,0.0,2.75,1.770967741935484,10326.2998046875,10544.900390625
2000-05-24,8.698285102844238,8.85407543182373,8.689629554748535,8.776180267333984,2.426260789891582,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.7774193548387096,10342.400390625,0,2.4456524787293983,9.029771614074708,9.626448116302491,-0.06198303829397944,-3.7950620296316684,8.784834861755371,8.880040168762207,8.957935333251953,2.5130124001636407,0.0,2.75,1.7741935483870968,10380.099609375,10326.2998046875
2000-05-25,8.845419883728027,9.079105377197266,8.750214576721191,9.079105377197266,2.4735102664454893,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.780645161290323,10560.599609375,0,2.53006830120536,9.003806591033936,9.607753295898437,-0.06286034687446929,-2.7803514870468393,8.776180267333984,8.741559982299805,9.053139686584473,2.472900845990239,0.0,2.75,1.7774193548387096,10342.400390625,10380.099609375
2000-05-26,8.880040168762207,9.00121021270752,8.828109741210938,8.906004905700684,2.4803975265291367,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.7838709677419355,10437.099609375,0,2.481830723397377,8.966590118408202,9.580576553344727,-0.0640865851358573,-4.01118691530955,9.079105377197266,8.784834861755371,8.880040168762207,2.460901336146488,0.0,2.75,1.780645161290323,10560.599609375,10342.400390625
2000-05-29,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,2.8177757316827248,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.7935483870967743,10558.900390625,0,2.660310423456429,9.00207576751709,9.566382331848144,-0.058988502106212204,3.860652376731033,8.906004905700684,8.776180267333984,8.741559982299805,2.4417034514558744,0.0,2.75,1.7838709677419355,10437.099609375,10560.599609375
2000-05-30,8.94927978515625,9.079105377197266,8.802145004272461,9.01852035522461,2.9914733035211776,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.7967741935483872,10648.5,0,2.5131851857597614,8.974379730224609,9.544225521087647,-0.0597058178899883,-2.979516401836957,9.546476364135742,9.079105377197266,8.784834861755371,2.4360282021990307,0.0,2.75,1.7935483870967743,10558.900390625,10437.099609375
2000-05-31,9.09641456604004,9.139690399169922,8.923315048217773,9.09641456604004,2.9904984000092742,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.8,10688.5,0,2.534890857271109,8.988227653503419,9.525703792572022,-0.056423772014380535,1.5458833719646403,9.01852035522461,8.906004905700684,8.776180267333984,2.426260789891582,0.0,2.75,1.7967741935483872,10648.5,10558.900390625
2000-06-01,9.044485092163086,9.433960914611816,9.027174949645996,9.433960914611816,3.0207482885514656,0,1,0,0,0,0,0,0,0,0,0,0,2.7666666666666666,1.81,10875.5,0,2.628956451589984,9.026309776306153,9.517394981384278,-0.05159869964824115,4.206510019851661,9.09641456604004,9.546476364135742,9.079105377197266,2.4735102664454893,0.0,2.75,1.8,10688.5,10648.5
2000-06-02,9.35606575012207,9.52051067352295,9.26951503753662,9.416650772094728,3.003314225756257,0,1,0,0,0,0,0,0,0,0,0,0,2.783333333333333,1.82,11141.5,0,2.6241314430445426,9.079970836639404,9.506143474578858,-0.044831286112934854,6.042884864644926,9.433960914611816,9.01852035522461,8.906004905700684,2.4803975265291367,0.0,2.7666666666666666,1.81,10875.5,10688.5
2000-06-05,9.511856079101562,9.52051067352295,9.37337589263916,9.399340629577637,3.0034969118410726,0,1,0,0,0,0,0,0,0,0,0,0,2.833333333333333,1.85,11004.2001953125,0,2.6193079059869167,9.145748901367188,9.496449871063232,-0.036929692091006605,7.524751287066933,9.416650772094728,9.09641456604004,9.546476364135742,2.8177757316827248,0.0,2.783333333333333,1.82,11141.5,10875.5
2000-06-06,9.433960914611816,9.44261646270752,9.061795234680176,9.148344993591309,2.9829273892566244,0,1,0,0,0,0,0,0,0,0,0,0,2.85,1.86,10782.5,0,2.5493634304277406,9.182099914550781,9.47827434539795,-0.031247716625861566,4.137927890010462,9.399340629577637,9.433960914611816,9.01852035522461,2.9914733035211776,0.0,2.833333333333333,1.85,11004.2001953125,11141.5
2000-06-07,9.122380256652832,9.312790870666504,8.940625190734863,9.304136276245115,2.99890549034198,0,1,0,0,0,0,0,0,0,0,0,0,2.8666666666666667,1.87,10688.900390625,0,2.5927764901862203,9.234895515441895,9.465118751525878,-0.024323333085162657,6.015783550803389,9.148344993591309,9.416650772094728,9.09641456604004,2.9904984000092742,0.0,2.85,1.86,10782.5,11004.2001953125
2000-06-08,9.382031440734863,9.433960914611816,9.26951503753662,9.39068603515625,2.9736872010801627,0,1,0,0,0,0,0,0,0,0,0,0,2.8833333333333333,1.88,10799.599609375,0,2.616895892210134,9.266053581237793,9.456290645599365,-0.02011751451930066,3.4318431719223996,9.304136276245115,9.399340629577637,9.433960914611816,3.0207482885514656,0.0,2.8666666666666667,1.87,10688.900390625,10782.5
2000-06-09,9.39068603515625,9.433960914611816,9.191619873046877,9.191619873046877,2.9503355630462345,0,1,0,0,0,0,0,0,0,0,0,0,2.9,1.89,10873.2001953125,0,2.561422273071806,9.294615077972413,9.445731525421143,-0.01599838477750859,3.2069931509174587,9.39068603515625,9.148344993591309,9.416650772094728,3.003314225756257,0.0,2.8833333333333333,1.88,10799.599609375,10688.900390625
