Date,Open,High,Low,Close,Volume,Vol30,RegimeFlag,EVT_DotCom_Crisis,EVT_Spain_Credit_Boom,EVT_Global_Financial_Crisis,EVT_Euro_Sovereign_Crisis,EVT_Post_Crisis_Recovery,EVT_Brexit_2016,EVT_LateCycle_Weakness,EVT_COVID_Pandemic,EVT_Reopening_Recovery,EVT_Ukraine_War,EVT_ECB_Rate_Hike_Cycle,EVT_Profits_Buybacks_Consolidation,MACRO_ECB_Deposit_Rate,MACRO_Inflation_HICP_EA,MACRO_IBEX35,Dividends,Adj Close,MA_10,MA_50,MA_ratio,ROC_10,Close_lag1,Close_lag3,Close_lag5,Vol30_lag5,RegimeFlag_lag5,MACRO_ECB_Deposit_Rate_lag1,MACRO_Inflation_HICP_EA_lag1,MACRO_IBEX35_lag1,MACRO_IBEX35_lag2
2005-03-04,12.54731559753418,12.624176025390623,12.480064392089844,12.624176025390623,18754288,0.6825321077881567,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1129032258064515,9538.0,0,4.40216875076294,12.547316169738767,12.4944753074646,0.0042291381569741215,-0.15197371219854983,12.54731559753418,12.662605285644531,12.585745811462402,0.7099497766335617,0.0,1.0,2.109677419354839,9418.7998046875,9443.599609375
2005-03-07,12.643390655517578,12.681819915771484,12.604961395263672,12.633783340454102,18462941,0.6513110150667936,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1225806451612903,9545.900390625,0,4.405518531799316,12.554041385650633,12.497741832733155,0.004504778036782842,0.5351688397394749,12.624176025390623,12.624176025390623,12.556923866271973,0.6996225363247244,0.0,1.0,2.1129032258064515,9538.0,9418.7998046875
2005-03-08,12.633783340454102,12.672212600708008,12.585745811462402,12.585745811462402,22093694,0.6444716089867462,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1258064516129034,9480.2001953125,0,4.388766765594482,12.570374107360838,12.499471168518067,0.0056724750900942755,1.314777922362076,12.633783340454102,12.54731559753418,12.662605285644531,0.7106173562741549,0.0,1.0,2.1225806451612903,9545.900390625,9538.0
2005-03-09,12.604961395263672,12.662605285644531,12.48967170715332,12.499279022216797,22462039,0.6601186763709673,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1290322580645165,9410.2998046875,0,4.358617305755615,12.577099323272703,12.49793399810791,0.006334272942774222,0.5409589269652848,12.585745811462402,12.624176025390623,12.624176025390623,0.7142361365870025,0.0,1.0,2.1258064516129034,9480.2001953125,9545.900390625
2005-03-10,12.470457077026367,12.48967170715332,12.403204917907717,12.451242446899414,18318553,0.6550362599050917,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.132258064516129,9319.400390625,0,4.341865062713623,12.577099323272703,12.496204662322999,0.006473538417117064,0.0,12.499279022216797,12.633783340454102,12.54731559753418,0.6874651932700117,0.0,1.0,2.1290322580645165,9410.2998046875,9480.2001953125
2005-03-11,12.508886337280272,12.53770923614502,12.393596649169922,12.403204917907717,23754038,0.6599663662662759,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.135483870967742,9330.2001953125,0,4.3251142501831055,12.558845233917236,12.493514575958251,0.005229165705277428,-1.450378041072764,12.451242446899414,12.585745811462402,12.624176025390623,0.6825321077881567,0.0,1.0,2.132258064516129,9319.400390625,9410.2998046875
2005-03-14,12.403204917907717,12.460848808288574,12.307129859924316,12.326345443725586,34158579,0.629167010903696,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.145161290322581,9296.5,0,4.298311710357666,12.535787391662598,12.487750129699707,0.003846750732835691,-1.8362651952181008,12.403204917907717,12.499279022216797,12.633783340454102,0.6513110150667936,0.0,1.0,2.135483870967742,9330.2001953125,9319.400390625
2005-03-15,12.326345443725586,12.34556007385254,12.259093284606934,12.335951805114746,35491056,0.6178226705659865,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1483870967741936,9354.7001953125,0,4.301661968231201,12.503122043609618,12.48352285385132,0.001570004716437312,-2.579670400846412,12.326345443725586,12.451242446899414,12.585745811462402,0.6444716089867462,0.0,1.0,2.145161290322581,9296.5,9330.2001953125
2005-03-16,12.335951805114746,12.31673812866211,12.086158752441406,12.095766067504885,23755618,0.690041729378214,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1516129032258067,9201.2001953125,0,4.217907905578613,12.450281047821045,12.47583688735962,-0.0020484268726266297,-4.185698589935405,12.335951805114746,12.403204917907717,12.499279022216797,0.6601186763709673,0.0,1.0,2.1483870967741936,9354.7001953125,9296.5
2005-03-17,12.095766067504885,12.15341091156006,11.990084648132324,12.076552391052246,24829149,0.6879825796228423,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1548387096774198,9235.7998046875,0,4.211206912994385,12.403204727172852,12.467766647338868,-0.005178306748289674,-3.751903766367759,12.095766067504885,12.326345443725586,12.451242446899414,0.6550362599050917,0.0,1.0,2.1516129032258067,9201.2001953125,9354.7001953125
2005-03-18,12.076552391052246,12.239877700805664,11.990084648132324,12.105374336242676,38861374,0.680084086637345,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1580645161290324,9263.900390625,0,4.221258640289307,12.351324558258058,12.457774906158447,-0.00854489254319124,-4.109588523674712,12.076552391052246,12.335951805114746,12.403204917907717,0.6599663662662759,0.0,1.0,2.1548387096774198,9235.7998046875,9201.2001953125
2005-03-21,12.105374336242676,11.980477333068848,11.74989891052246,11.817151069641112,44461175,0.7908310084612803,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.167741935483871,9225.400390625,0,4.120751857757568,12.269661331176758,12.44336374282837,-0.013959441774875625,-6.463877437236764,12.105374336242676,12.095766067504885,12.326345443725586,0.629167010903696,0.0,1.0,2.1580645161290324,9263.900390625,9235.7998046875
2005-03-22,11.85558032989502,12.066944122314451,11.817151069641112,11.980477333068848,41499410,0.8439991065215919,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.170967741935484,9299.2001953125,0,4.177703857421875,12.209134483337403,12.435101356506348,-0.018171695323634274,-4.809158610547415,11.817151069641112,12.076552391052246,12.335951805114746,0.6178226705659865,0.0,1.0,2.167741935483871,9225.400390625,9263.900390625
2005-03-23,11.884403228759766,12.02851390838623,11.865187644958496,11.961261749267578,21831601,0.8436870216365923,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.174193548387097,9252.099609375,0,4.171004772186279,12.15533275604248,12.42933687210083,-0.02204495049718913,-4.304386452953979,11.980477333068848,12.105374336242676,12.095766067504885,0.690041729378214,0.0,1.0,2.170967741935484,9299.2001953125,9225.400390625
2005-03-24,11.961261749267578,12.076552391052246,11.913225173950195,12.038122177124023,16008770,0.8363447710684255,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.17741935483871,9309.2998046875,0,4.1978068351745605,12.114020729064942,12.423572406768798,-0.02491647873643832,-3.3179039885956496,11.961261749267578,11.817151069641112,12.076552391052246,0.6879825796228423,0.0,1.0,2.174193548387097,9252.099609375,9299.2001953125
2005-03-25,12.038122177124023,12.038122177124023,12.038122177124023,12.038122177124023,0,0.8079682312788992,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1806451612903226,9312.259765625,0,4.1978068351745605,12.077512454986572,12.418768692016602,-0.027479071838209412,-2.9434548828310314,12.038122177124023,11.980477333068848,12.105374336242676,0.680084086637345,0.0,1.0,2.17741935483871,9309.2998046875,9252.099609375
2005-03-28,12.038122177124023,12.038122177124023,12.038122177124023,12.038122177124023,0,0.8083237536667983,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1903225806451614,9321.1396484375,0,4.1978068351745605,12.048690128326417,12.412043495178223,-0.029274258263190855,-2.3382702352243045,12.038122177124023,11.961261749267578,11.817151069641112,0.7908310084612803,0.0,1.0,2.1806451612903226,9312.259765625,9309.2998046875
2005-03-29,12.047728538513184,12.114980697631836,11.894009590148926,12.066944122314451,47678007,0.8098329621447123,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1935483870967745,9324.099609375,0,4.20785665512085,12.021789360046387,12.406663341522217,-0.03102155437616705,-2.1806803970226163,12.038122177124023,12.038122177124023,11.980477333068848,0.8439991065215919,0.0,1.0,2.1903225806451614,9321.1396484375,9312.259765625
2005-03-30,12.047728538513184,12.076552391052246,11.980477333068848,12.009300231933594,18255089,0.7740669374642591,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.196774193548387,9280.099609375,0,4.1877546310424805,12.013142776489257,12.399938144683837,-0.031193330457088497,-0.7148438146764469,12.066944122314451,12.038122177124023,11.961261749267578,0.8436870216365923,0.0,1.0,2.1935483870967745,9324.099609375,9321.1396484375
2005-03-31,12.009300231933594,12.172625541687012,12.047728538513184,12.066944122314451,38351719,0.7767041299567985,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.2,9258.7998046875,0,4.20785665512085,12.012181949615478,12.397248058319091,-0.03106061174965502,-0.07956135515061469,12.009300231933594,12.038122177124023,12.038122177124023,0.8363447710684255,0.0,1.0,2.196774193548387,9280.099609375,9324.099609375
2005-04-01,12.047728538513184,12.383990287780762,12.047728538513184,12.182232856750488,31968162,0.8024152694178176,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1966666666666668,9289.5,0,4.248058795928955,12.019867801666258,12.39820878982544,-0.03051577809124051,0.6349123816659086,12.066944122314451,12.066944122314451,12.038122177124023,0.8079682312788992,0.0,1.0,2.2,9258.7998046875,9280.099609375
2005-04-04,12.182232856750488,12.15341091156006,11.990084648132324,12.076552391052246,51291099,0.8092217895125726,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.186666666666667,9206.0,0,4.211206912994385,12.045807933807373,12.399361705780029,-0.028513868726633307,2.1951257107777122,12.182232856750488,12.009300231933594,12.038122177124023,0.8083237536667983,0.0,1.0,2.1966666666666668,9289.5,9258.7998046875
2005-04-05,12.15341091156006,12.259093284606934,12.124588966369627,12.19184112548828,146533832,0.8090609255401334,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1833333333333336,9298.099609375,0,4.251410484313965,12.066944313049316,12.400706748962403,-0.026914791444529018,1.764235151432736,12.076552391052246,12.066944122314451,12.066944122314451,0.8098329621447123,0.0,1.0,2.186666666666667,9206.0,9289.5
2005-04-06,12.19184112548828,12.383990287780762,12.259093284606934,12.335951805114746,88813461,0.84003786191653,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.18,9382.099609375,0,4.301661968231201,12.104413318634034,12.40416540145874,-0.024165437425516467,3.132529524906613,12.19184112548828,12.182232856750488,12.009300231933594,0.7740669374642591,0.0,1.0,2.1833333333333336,9298.099609375,9206.0
2005-04-07,12.249485969543455,12.412812232971191,12.249485969543455,12.31673812866211,22057395,0.8396937484914979,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1766666666666667,9392.400390625,0,4.294963359832764,12.132274913787843,12.405510444641113,-0.02202533560167219,2.3144469497704323,12.335951805114746,12.076552391052246,12.066944122314451,0.7767041299567985,0.0,1.0,2.18,9382.099609375,9298.099609375
2005-04-08,12.31673812866211,12.403204917907717,12.287915229797363,12.335951805114746,117194349,0.8140117679549953,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1733333333333333,9385.7998046875,0,4.301661968231201,12.162057876586914,12.407047615051269,-0.019746014206244555,2.4740538732584527,12.31673812866211,12.19184112548828,12.182232856750488,0.8024152694178176,0.0,1.0,2.1766666666666667,9392.400390625,9382.099609375
2005-04-11,12.201448440551758,12.249485969543455,12.114980697631836,12.163019180297852,17186763,0.8496166442839486,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1633333333333336,9334.7998046875,1,4.288788318634033,12.174547576904297,12.402051753997803,-0.01834407577118602,1.0375123406802578,12.335951805114746,12.335951805114746,12.076552391052246,0.8092217895125726,0.0,1.0,2.1733333333333333,9385.7998046875,9392.400390625
2005-04-12,12.163019180297852,12.201448440551758,12.057336807250977,12.124588966369627,117373052,0.8313414867299229,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.16,9303.099609375,0,4.275238513946533,12.180312061309815,12.39475009918213,-0.01730071491207108,0.47770871788970215,12.163019180297852,12.31673812866211,12.19184112548828,0.8090609255401334,0.0,1.0,2.1633333333333336,9334.7998046875,9385.7998046875
2005-04-13,12.124588966369627,12.259093284606934,12.163019180297852,12.182232856750488,33527578,0.8382350626099655,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1566666666666667,9373.900390625,0,4.295564651489258,12.197605323791503,12.38667984008789,-0.0152643419170706,1.4399891873554393,12.124588966369627,12.335951805114746,12.335951805114746,0.84003786191653,0.0,1.0,2.16,9303.099609375,9334.7998046875
2005-04-14,12.114980697631836,12.19184112548828,12.105374336242676,12.143803596496582,15791584,0.833979200223403,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1533333333333333,9364.5,0,4.282014846801758,12.205291271209717,12.377456684112548,-0.013909595266353825,0.6369423227874371,12.182232856750488,12.163019180297852,12.31673812866211,0.8396937484914979,0.0,1.0,2.1566666666666667,9373.900390625,9303.099609375
2005-04-15,12.143803596496582,12.057336807250977,11.874794960021973,11.874794960021973,131712406,0.9066544505583388,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1500000000000004,9155.2001953125,0,4.187159538269043,12.174547481536866,12.361508331298829,-0.015124436658638607,-2.5236580218392146,12.143803596496582,12.124588966369627,12.335951805114746,0.8140117679549953,0.0,1.0,2.1533333333333333,9364.5,9373.900390625
2005-04-18,11.74989891052246,11.74989891052246,11.58657169342041,11.682646751403809,38513287,0.9409925328113176,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.14,9025.7998046875,0,4.119405746459961,12.135156917572022,12.341524868011474,-0.0167214305076957,-3.2617391693699704,11.874794960021973,12.182232856750488,12.163019180297852,0.8496166442839486,0.0,1.0,2.1500000000000004,9155.2001953125,9364.5
2005-04-19,11.730684280395508,11.740290641784668,11.653823852539062,11.701861381530762,42535795,0.9437688639672508,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1366666666666667,9046.2001953125,0,4.126180171966553,12.086158943176269,12.322309989929199,-0.019164511114063143,-4.018915099977516,11.682646751403809,12.143803596496582,12.124588966369627,0.8313414867299229,0.0,1.0,2.14,9025.7998046875,9155.2001953125
2005-04-20,11.721076011657717,11.74989891052246,11.596179962158203,11.60578727722168,16763237,0.9462804284007036,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1333333333333333,9016.599609375,0,4.092304229736328,12.013142490386963,12.30194221496582,-0.023475945467173465,-5.918996275506883,11.701861381530762,11.874794960021973,12.182232856750488,0.8382350626099655,0.0,1.0,2.1366666666666667,9046.2001953125,9025.7998046875
2005-04-21,11.60578727722168,11.711468696594238,11.519319534301758,11.567357063293455,30129793,0.9460554959461702,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.13,9018.7001953125,0,4.078754901885986,11.938204383850097,12.278692188262939,-0.02772997312680503,-6.084249397369101,11.60578727722168,11.682646751403809,12.143803596496582,0.833979200223403,0.0,1.0,2.1333333333333333,9016.599609375,9046.2001953125
2005-04-22,11.567357063293455,11.701861381530762,11.596179962158203,11.673039436340332,14031131,0.9686637107943202,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.126666666666667,9096.400390625,0,4.116017818450928,11.871913146972656,12.255057888031006,-0.031264213075039904,-5.37382424353795,11.567357063293455,11.701861381530762,11.874794960021973,0.9066544505583388,0.0,1.0,2.13,9018.7001953125,9016.599609375
2005-04-25,11.673039436340332,11.711468696594238,11.596179962158203,11.644216537475586,22146070,0.965446717859568,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1166666666666667,9106.2001953125,0,4.105856418609619,11.82003288269043,12.231807880401611,-0.03366427937205807,-4.265410052650765,11.673039436340332,11.60578727722168,11.682646751403809,0.9409925328113176,0.0,1.0,2.126666666666667,9096.400390625,9018.7001953125
2005-04-26,11.653823852539062,11.673039436340332,11.548142433166504,11.596179962158203,18756692,0.9649924746712556,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1133333333333333,9083.7001953125,0,4.088916301727295,11.767191982269287,12.20721284866333,-0.036045973134827825,-4.358160146105483,11.644216537475586,11.567357063293455,11.701861381530762,0.9437688639672508,0.0,1.0,2.1166666666666667,9106.2001953125,9096.400390625
2005-04-27,11.548142433166504,11.58657169342041,11.4136381149292,11.480890274047852,21637002,0.9201972079534736,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.1100000000000003,8985.0,0,4.048264503479004,11.697057723999023,12.184154987335205,-0.039977927385402956,-5.757093883770292,11.596179962158203,11.673039436340332,11.60578727722168,0.9462804284007036,0.0,1.0,2.1133333333333333,9083.7001953125,9106.2001953125
2005-04-28,11.480890274047852,11.60578727722168,11.442461013793944,11.52892780303955,40722236,0.9264449005592436,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.106666666666667,8985.400390625,0,4.065202236175537,11.63557014465332,12.161097145080566,-0.043213781960440456,-5.063288355836216,11.480890274047852,11.644216537475586,11.567357063293455,0.9460554959461702,0.0,1.0,2.1100000000000003,8985.0,9083.7001953125
2005-04-29,11.432852745056152,11.548142433166504,11.404030799865724,11.480890274047852,19815288,0.924679354569871,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.103333333333333,9001.599609375,0,4.048264503479004,11.596179676055907,12.137847137451171,-0.04462632090034779,-3.317149368054373,11.52892780303955,11.596179962158203,11.673039436340332,0.9686637107943202,0.0,1.0,2.106666666666667,8985.400390625,8985.0
2005-05-02,11.58657169342041,11.740290641784668,11.538535118103027,11.692254066467283,12908423,0.8978232516244313,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.0935483870967744,9119.900390625,0,4.122794151306152,11.597140407562256,12.120361595153808,-0.04316877706031119,0.08223577471706545,11.480890274047852,11.480890274047852,11.644216537475586,0.965446717859568,0.0,1.0,2.103333333333333,9001.599609375,8985.400390625
2005-05-03,11.692254066467283,11.788328170776367,11.644216537475586,11.769113540649414,13787910,0.8677201561642133,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.0903225806451613,9168.2998046875,0,4.149894237518311,11.603865623474121,12.10729549407959,-0.04158070403515335,0.5747133462441933,11.692254066467283,11.52892780303955,11.596179962158203,0.9649924746712556,0.0,1.0,2.0935483870967744,9119.900390625,9001.599609375
2005-05-04,11.769113540649414,11.836365699768066,11.701861381530762,11.77872085571289,24050748,0.8678380065887072,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.0870967741935487,9195.7001953125,0,4.153284072875977,11.621158981323243,12.094229373931885,-0.03911538122704261,1.490063313762624,11.769113540649414,11.480890274047852,11.480890274047852,0.9201972079534736,0.0,1.0,2.0903225806451613,9168.2998046875,9119.900390625
2005-05-05,11.817151069641112,11.85558032989502,11.788328170776367,11.817151069641112,30156566,0.8610586526752007,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.083870967741936,9235.5,0,4.166834831237793,11.646138381958007,12.08154754638672,-0.03603918808885809,2.1594734646890545,11.77872085571289,11.692254066467283,11.52892780303955,0.9264449005592436,0.0,1.0,2.0870967741935487,9195.7001953125,9168.2998046875
2005-05-06,11.817151069641112,11.922833442687988,11.721076011657717,11.922833442687988,21309795,0.8784463589555269,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.0806451612903225,9263.099609375,0,4.204098701477051,11.671117782592773,12.06828929901123,-0.032910341024970036,2.1399225772338326,11.817151069641112,11.769113540649414,11.480890274047852,0.924679354569871,0.0,1.0,2.083870967741936,9235.5,9195.7001953125
2005-05-09,11.874794960021973,11.894009590148926,11.721076011657717,11.817151069641112,42187627,0.8922585682621298,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.070967741935484,9223.5,0,4.166834831237793,11.688411235809326,12.053493843078613,-0.030288529784160856,1.485153866805522,11.922833442687988,11.77872085571289,11.692254066467283,0.8978232516244313,0.0,1.0,2.0806451612903225,9263.099609375,9235.5
2005-05-10,11.874794960021973,11.874794960021973,11.653823852539062,11.673039436340332,24836855,0.9149653944951782,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.067741935483871,9146.099609375,0,4.116017818450928,11.69609718322754,12.03370252609253,-0.028054984916983328,0.6627999430238507,11.817151069641112,11.817151069641112,11.769113540649414,0.8677201561642133,0.0,1.0,2.070967741935484,9223.5,9263.099609375
2005-05-11,11.673039436340332,11.90361785888672,11.61539363861084,11.788328170776367,32816712,0.933394214075681,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.064516129032258,9149.900390625,0,4.156671047210693,11.72684097290039,12.016985569000244,-0.024144540611609644,2.6778227941387733,11.673039436340332,11.922833442687988,11.77872085571289,0.8678380065887072,0.0,1.0,2.067741935483871,9146.099609375,9223.5
2005-05-12,11.894009590148926,11.980477333068848,11.836365699768066,11.913225173950195,24000337,0.9507401643829548,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.0612903225806454,9213.099609375,0,4.200709819793701,11.765270709991455,12.004303760528565,-0.01991227940458118,3.3333314031971595,11.788328170776367,11.817151069641112,11.817151069641112,0.8610586526752007,0.0,1.0,2.064516129032258,9149.900390625,9146.099609375
2005-05-13,11.845973014831545,12.009300231933594,11.82675838470459,12.009300231933594,52285041,0.9457473030042436,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.0580645161290323,9222.5,0,4.234585285186768,11.81811170578003,11.992006244659423,-0.014500871274715665,4.602517272377327,11.913225173950195,11.673039436340332,11.922833442687988,0.8784463589555269,0.0,1.0,2.0612903225806454,9213.099609375,9149.900390625
2005-05-16,12.009300231933594,12.057336807250977,11.894009590148926,12.018906593322754,15467805,0.933009651582373,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.048387096774193,9217.7001953125,0,4.237974166870117,11.850776958465577,11.979708709716796,-0.010762511374474593,2.793751529846511,12.009300231933594,11.788328170776367,11.817151069641112,0.8922585682621298,0.0,1.0,2.0580645161290323,9222.5,9213.099609375
2005-05-17,12.047728538513184,12.066944122314451,11.90361785888672,11.913225173950195,17295533,0.9275731189401812,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.045161290322581,9213.2998046875,0,4.200709819793701,11.865188121795654,11.966258296966553,-0.008446263874858806,1.2244901266610597,12.018906593322754,11.913225173950195,11.673039436340332,0.9149653944951782,0.0,1.0,2.048387096774193,9217.7001953125,9222.5
2005-05-18,11.980477333068848,12.143803596496582,11.913225173950195,12.105374336242676,24923090,0.950721116514314,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.041935483870968,9364.2001953125,0,4.268463611602783,11.897853469848632,11.95838020324707,-0.0050614491569689335,2.7732508863333116,11.913225173950195,12.009300231933594,11.788328170776367,0.933394214075681,0.0,1.0,2.045161290322581,9213.2998046875,9217.7001953125
2005-05-19,12.143803596496582,12.220663070678713,12.086158752441406,12.201448440551758,19393012,0.9630930980378576,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.0387096774193547,9400.099609375,0,4.302339553833008,11.936283206939697,11.953384323120117,-0.0014306505771209954,3.2520306175819913,12.105374336242676,12.018906593322754,11.913225173950195,0.9507401643829548,0.0,1.0,2.041935483870968,9364.2001953125,9213.2998046875
2005-05-20,12.201448440551758,12.211055755615234,12.066944122314451,12.114980697631836,16730495,0.9703432965657564,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.035483870967742,9368.5,0,4.271852016448975,11.955497932434081,11.9476198387146,0.0006593860388790507,1.6115905322965585,12.201448440551758,11.913225173950195,12.009300231933594,0.9457473030042436,0.0,1.0,2.0387096774193547,9400.099609375,9364.2001953125
2005-05-23,12.114980697631836,12.249485969543455,12.114980697631836,12.220663070678713,16608107,0.950172382367522,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.0258064516129037,9397.0,0,4.309115409851074,11.995849132537842,11.945506191253662,0.004214383256612386,3.414630130897156,12.114980697631836,12.105374336242676,12.018906593322754,0.933009651582373,0.0,1.0,2.035483870967742,9368.5,9400.099609375
2005-05-24,12.220663070678713,12.230271339416504,12.066944122314451,12.163019180297852,12946653,0.9524944345789996,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.02258064516129,9372.400390625,0,4.288788318634033,12.044847106933593,11.942047538757324,0.008608202893401584,4.197533526976027,12.220663070678713,12.201448440551758,11.913225173950195,0.9275731189401812,0.0,1.0,2.0258064516129037,9397.0,9368.5
2005-05-25,12.114980697631836,12.15341091156006,12.038122177124023,12.066944122314451,12799684,0.9593903240355292,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.0193548387096776,9351.2998046875,0,4.254912376403809,12.072708702087402,11.941471099853516,0.0109900699115284,2.3634899495653894,12.163019180297852,12.114980697631836,12.105374336242676,0.950721116514314,0.0,1.0,2.02258064516129,9372.400390625,9397.0
2005-05-26,12.086158752441406,12.19184112548828,12.038122177124023,12.182232856750488,12751086,0.9741690414326682,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.0161290322580645,9417.900390625,0,4.295564651489258,12.099609470367431,11.94358470916748,0.01306347842789557,2.258059248208566,12.066944122314451,12.220663070678713,12.201448440551758,0.9630930980378576,0.0,1.0,2.0193548387096776,9351.2998046875,9372.400390625
2005-05-27,12.182232856750488,12.201448440551758,12.038122177124023,12.086158752441406,12513427,0.8929811352252037,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.0129032258064514,9381.5,0,4.261689186096191,12.107295322418214,11.943200397491456,0.01373961077980601,0.6399916649884485,12.182232856750488,12.163019180297852,12.114980697631836,0.9703432965657564,0.0,1.0,2.0161290322580645,9417.900390625,9351.2998046875
2005-05-30,12.057336807250977,12.220663070678713,12.018906593322754,12.201448440551758,16974917,0.8484009670244178,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.003225806451613,9466.7998046875,0,4.302339553833008,12.125549507141113,11.950886344909668,0.01461508018657054,1.5187891328685144,12.086158752441406,12.066944122314451,12.220663070678713,0.950172382367522,0.0,1.0,2.0129032258064514,9381.5,9417.900390625
2005-05-31,12.201448440551758,12.249485969543455,12.15341091156006,12.239877700805664,28168569,0.8489439011600393,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.0,9427.099609375,0,4.315889835357666,12.15821475982666,11.956074352264404,0.016906921252457074,2.7419319461008396,12.201448440551758,12.182232856750488,12.163019180297852,0.9524944345789996,0.0,1.0,2.003225806451613,9466.7998046875,9381.5
2005-06-01,12.259093284606934,12.412812232971191,12.230271339416504,12.393596649169922,20137705,0.8514199759662286,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.0,9550.7998046875,0,4.370094299316406,12.187036991119385,11.964721050262451,0.0185809547855742,2.380945065567519,12.239877700805664,12.086158752441406,12.066944122314451,0.9593903240355292,0.0,1.0,2.0,9427.099609375,9466.7998046875
2005-06-02,12.393596649169922,12.480064392089844,12.355167388916016,12.383990287780762,25269203,0.846979223535259,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.0,9539.7001953125,0,4.366706371307373,12.205291175842286,11.971638412475587,0.019517191825908276,1.496067029405479,12.393596649169922,12.201448440551758,12.182232856750488,0.9741690414326682,0.0,1.0,2.0,9550.7998046875,9427.099609375
2005-06-03,12.383990287780762,12.403204917907717,12.230271339416504,12.278307914733888,30625044,0.8592308795932113,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.0,9497.7001953125,0,4.329442024230957,12.22162389755249,11.976442127227783,0.0204720039323949,1.3481426110235395,12.383990287780762,12.239877700805664,12.086158752441406,0.8929811352252037,0.0,1.0,2.0,9539.7001953125,9550.7998046875
